id,cod_region,region,ccdd,departamento,ccpp,provincia,ccdi,distrito,cod_cen_pob,cen_pob,area,ruta,niv_ini_sel,niv_pri_sel,niv_sec_sel,resfin,orden_sec,tipo_sec,det_id,dir_niv_ini,dir_niv_pri,dir_niv_sec,es_director,es_docente,nombre,sel_area,ddir_g_002,ddir_g_010,p4_2_01_015_1,p4_2_01_015_2,p4_2_01_015_3,p4_2_01_015_4,p4_2_01_015_5,p4_2_01_015_6,p4_2_01_015_7,p4_2_01_015_8,p4_2_01_015_9,p4_2_01_015_10,p4_2_01_015_11,p4_2_01_016,p4_2_02_001,p4_2_02_001_1_1,p4_2_02_001_1_2,p4_2_02_001_1_3,p4_2_02_001_1_4,p4_2_02_001_1_5,p4_2_02_001_1_6,p4_2_02_001_1_7,p4_2_02_001_1_7_o,p4_2_05_001,p4_2_05_001_1,p4_2_05_001_2,p4_2_05_002_1,p4_2_05_002_2,p4_2_05_003,p4_2_05_005_a,p4_2_05_004,p4_2_05_005,p4_2_05_006,p4_2_05_007,p4_2_05_008,p4_2_05_009,p4_2_05_010,p4_2_06_001_1,p4_2_06_001_2,p4_2_06_001_3,p4_2_06_002_1,p4_2_06_002_2,p4_2_06_003,p4_2_06_006,p4_2_06_005,p4_2_06_004,p4_2_06_007,p4_2_06_007_1,p4_2_06_007_2,p4_2_06_008_1,p4_2_06_008_2,p4_2_06_009,p4_2_06_012,p4_2_06_011,p4_2_06_010,res_fin_sec,f_ex_doc_sec,f_ex_secc_sec
97,01,AMAZONAS,01,AMAZONAS,02,BAGUA,05,IMAZA,127258,IMACITA,urbana,019,0,0,nivel secundaria seleccionado,1.completa,4,segundo,3,,,,0,1,D,HGE,2.femenino,1.nombrado,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,30,1.sí,1.sí,2.no,2.no,1.sí,2.no,1.sí,2.no,,2.no,,,,,,,,,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,2.no,,,,,,,,,,,,,,,,,,1.completa,1.7651427,.43952405
100,01,AMAZONAS,01,AMAZONAS,02,BAGUA,05,IMAZA,128905,CHICAIS,rural,006,0,0,nivel secundaria seleccionado,1.completa,1,segundo,1,0,0,3,1,1,U,COMUNICACION,1.masculino,2.contratado,2.no,1.sí,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,12,2.no,,,,,,,,,2.no,,,,,,,,,2.no,,,,,2.no,,,,,,,,,2.no,,,,,,,,,1.completa,8.0800295,5.5440898
101,01,AMAZONAS,01,AMAZONAS,02,BAGUA,05,IMAZA,129495,WAWICO,rural,005,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,A,HGE,2.femenino,2.contratado,2.no,2.no,2.no,2.no,1.sí,2.no,1.sí,2.no,2.no,2.no,2.no,11,1.sí,1.sí,1.sí,1.sí,2.no,1.sí,1.sí,2.no,,2.no,,,,,,,,,2.no,,,,,2.no,,,,,,,,,,,,,,,,,,1.completa,2.1546745,.98561591
101,01,AMAZONAS,01,AMAZONAS,02,BAGUA,05,IMAZA,129495,WAWICO,rural,005,0,0,nivel secundaria seleccionado,1.completa,2,segundo,2,,,,0,1,B,HGE,2.femenino,2.contratado,2.no,2.no,2.no,2.no,1.sí,2.no,1.sí,2.no,2.no,2.no,2.no,13,2.no,,,,,,,,,2.no,,,,,,,,,2.no,,,,,2.no,,,,,,,,,,,,,,,,,,1.completa,2.1546745,.98561591
107,01,AMAZONAS,01,AMAZONAS,02,BAGUA,05,IMAZA,238848,TUPAC AMARU 1,rural,005,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,A,HGE,2.femenino,2.contratado,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,25,1.sí,1.sí,1.sí,2.no,1.sí,1.sí,1.sí,2.no,,2.no,,,,,,,,,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,2.no,,,,,,,,,,,,,,,,,,1.completa,2.0520711,.93868184
107,01,AMAZONAS,01,AMAZONAS,02,BAGUA,05,IMAZA,238848,TUPAC AMARU 1,rural,005,0,0,nivel secundaria seleccionado,1.completa,2,segundo,2,,,,0,1,B,HGE,2.femenino,2.contratado,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,21,1.sí,1.sí,1.sí,1.sí,2.no,1.sí,1.sí,2.no,,2.no,,,,,,,,,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,1.muy fácil,2.no,,,,,,,,,,,,,,,,,,1.completa,2.0520711,.93868184
108,01,AMAZONAS,01,AMAZONAS,02,BAGUA,05,IMAZA,240218,PAANTAM,rural,004,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,2A,HGE,1.masculino,2.contratado,1.sí,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,21,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,21,0,12,3,1.sí,1.mucha frecuencia?,1.muy útil?,3.difícil?,1.sí,1.sí,2.poca frecuencia?,1.muy útil?,1.muy fácil,1.sí,21,0,12,2,1.sí,2.poca frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,1.0078166,.51863289
108,01,AMAZONAS,01,AMAZONAS,02,BAGUA,05,IMAZA,240218,PAANTAM,rural,004,0,0,nivel secundaria seleccionado,1.completa,3,segundo,4,,,,0,1,2C,HGE,1.masculino,2.contratado,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,21,1.sí,1.sí,1.sí,1.sí,2.no,1.sí,1.sí,2.no,,1.sí,21,0,4,10,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,21,0,4,10,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,1.0078166,.51863289
117,01,AMAZONAS,01,AMAZONAS,02,BAGUA,05,IMAZA,619521,TUTUNGOS,rural,007,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,U,MATEMATICA,1.masculino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,22,1.sí,1.sí,1.sí,2.no,2.no,2.no,1.sí,2.no,,1.sí,22,0,12,3,1.sí,3.muy poca frecuencia?,2.Útil?,3.difícil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,20,0,12,3,1.sí,2.poca frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,5.3866863,3.6960597
129,01,AMAZONAS,01,AMAZONAS,02,BAGUA,06,LA PECA,131166,LA PECA,urbana,008,0,0,nivel secundaria seleccionado,1.completa,2,segundo,2,,,,0,1,B,HGE,1.masculino,2.contratado,2.no,2.no,2.no,2.no,1.sí,2.no,1.sí,2.no,2.no,2.no,2.no,26,1.sí,1.sí,1.sí,1.sí,2.no,1.sí,1.sí,2.no,,1.sí,9,5,12,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,12,0,12,3,1.sí,1.mucha frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,2.8489203,1.1350189
129,01,AMAZONAS,01,AMAZONAS,02,BAGUA,06,LA PECA,131166,LA PECA,urbana,008,0,0,nivel secundaria seleccionado,1.completa,3,segundo,2,,,,0,1,C,HGE,1.masculino,2.contratado,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,25,1.sí,1.sí,1.sí,1.sí,2.no,1.sí,1.sí,2.no,,1.sí,13,8,12,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,13,5,12,3,1.sí,1.mucha frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,2.8489203,1.1350189
130,01,AMAZONAS,01,AMAZONAS,02,BAGUA,06,LA PECA,131166,LA PECA,urbana,008,nivel inicial seleccionado,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,1,segundo,10,,,,0,1,A,MATEMATICA,1.masculino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,19,1.sí,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,,1.sí,20,0,12,3,1.sí,2.poca frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,20,0,12,3,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,4.9001431,3.253721
130,01,AMAZONAS,01,AMAZONAS,02,BAGUA,06,LA PECA,131166,LA PECA,urbana,008,nivel inicial seleccionado,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,2,segundo,10,,,,0,1,B,MATEMATICA,1.masculino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,19,1.sí,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,,1.sí,16,0,12,3,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,16,0,12,3,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,4.9001431,3.253721
131,01,AMAZONAS,01,AMAZONAS,02,BAGUA,06,LA PECA,210483,ESPITAL,rural,008,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,U,HGE,1.masculino,1.nombrado,2.no,2.no,2.no,2.no,1.sí,1.sí,2.no,2.no,2.no,2.no,2.no,15,1.sí,2.no,1.sí,2.no,2.no,1.sí,1.sí,2.no,,1.sí,15,6,12,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,15,0,26,3,1.sí,2.poca frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,7.8351803,2.6880434
137,01,AMAZONAS,01,AMAZONAS,03,BONGARA,04,COROSHA,123248,BEIRUT,rural,023,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,1,segundo,5,,,,0,1,A,COMUNICACION,2.femenino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,21,1.sí,1.sí,2.no,2.no,2.no,2.no,1.sí,2.no,,1.sí,20,9,12,3,1.sí,1.mucha frecuencia?,1.muy útil?,1.muy fácil?,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,1.muy fácil,1.sí,21,0,12,3,1.sí,1.mucha frecuencia?,1.muy fácil,1.muy útil?,1.sí,21,0,12,3,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,1.completa,3.2320118,2.2176359
140,01,AMAZONAS,01,AMAZONAS,03,BONGARA,06,FLORIDA,210327,FLORIDA / POMACOCHAS,urbana,023,0,0,nivel secundaria seleccionado,1.completa,2,segundo,2,,,,0,1,B,MATEMATICA,2.femenino,2.contratado,1.sí,2.no,2.no,2.no,2.no,1.sí,1.sí,2.no,2.no,2.no,2.no,27,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,27,0,12,3,1.sí,1.mucha frecuencia?,3.poco útil?,2.fácil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,27,0,12,3,1.sí,2.poca frecuencia?,2.fácil?,3.poco útil?,,,,,,,,,,1.completa,.92805743,.52820146
140,01,AMAZONAS,01,AMAZONAS,03,BONGARA,06,FLORIDA,210327,FLORIDA / POMACOCHAS,urbana,023,0,0,nivel secundaria seleccionado,1.completa,3,segundo,4,,,,0,1,C,COMUNICACION,1.masculino,2.contratado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,27,1.sí,1.sí,1.sí,2.no,2.no,1.sí,1.sí,2.no,,1.sí,27,0,12,3,1.sí,1.mucha frecuencia?,2.Útil?,3.difícil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,27,0,12,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.sí,27,0,12,3,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,1.completa,.92805743,.52820146
147,01,AMAZONAS,01,AMAZONAS,03,BONGARA,07,JAZAN,116865,PEDRO RUIZ GALLO,urbana,014,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,A,MATEMATICA,1.masculino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,22,2.no,,,,,,,,,1.sí,20,0,14,3,1.sí,1.mucha frecuencia?,2.Útil?,3.difícil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,19,0,14,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,.88343924,.39107224
147,01,AMAZONAS,01,AMAZONAS,03,BONGARA,07,JAZAN,116865,PEDRO RUIZ GALLO,urbana,014,0,0,nivel secundaria seleccionado,1.completa,4,segundo,5,,,,0,1,D,COMUNICACION,2.femenino,2.contratado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,23,1.sí,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,,1.sí,23,0,15,3,1.sí,1.mucha frecuencia?,1.muy útil?,3.difícil?,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,23,0,15,3,1.sí,1.mucha frecuencia?,3.difícil,2.Útil?,1.sí,23,0,30,3,1.sí,2.poca frecuencia?,3.difícil,2.Útil?,1.completa,.88343924,.39107224
148,01,AMAZONAS,01,AMAZONAS,03,BONGARA,07,JAZAN,120527,SAN MIGUEL DE CHOSGON,urbana,015,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,2U,MATEMATICA,2.femenino,2.contratado,1.sí,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,5,1.sí,1.sí,1.sí,1.sí,2.no,1.sí,1.sí,2.no,,1.sí,5,0,13,3,1.sí,1.mucha frecuencia?,2.Útil?,3.difícil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,5,0,13,3,1.sí,2.poca frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,26.250767,26.145973
170,01,AMAZONAS,01,AMAZONAS,04,CONDORCANQUI,01,NIEVA,122476,CIRO ALEGRIA,rural,006,0,0,nivel secundaria seleccionado,1.completa,1,segundo,3,,,,0,1,A,MATEMATICA,1.masculino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,1.sí,31,1.sí,2.no,1.sí,2.no,2.no,1.sí,2.no,2.no,,1.sí,31,3,12,3,1.sí,1.mucha frecuencia?,1.muy útil?,3.difícil?,2.no,,,,,1.sí,31,0,26,3,1.sí,1.mucha frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,1.0078166,.69151056
170,01,AMAZONAS,01,AMAZONAS,04,CONDORCANQUI,01,NIEVA,122476,CIRO ALEGRIA,rural,006,0,0,nivel secundaria seleccionado,1.completa,2,segundo,4,,,,0,1,B,HGE,1.masculino,2.contratado,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,1.sí,28,1.sí,1.sí,2.no,2.no,2.no,1.sí,2.no,2.no,,1.sí,28,3,12,3,1.sí,1.mucha frecuencia?,2.Útil?,3.difícil?,2.no,,,,,1.sí,28,0,19,3,1.sí,1.mucha frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,1.0078166,.69151056
180,01,AMAZONAS,01,AMAZONAS,04,CONDORCANQUI,01,NIEVA,244944,BAJO PUPUNTAS,rural,002,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,A,MATEMATICA,1.masculino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,14,1.sí,1.sí,2.no,2.no,2.no,1.sí,1.sí,2.no,,1.sí,10,0,12,3,1.sí,1.mucha frecuencia?,2.Útil?,3.difícil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,18,0,12,3,1.sí,1.mucha frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,8.9158945,3.0588081
182,01,AMAZONAS,01,AMAZONAS,04,CONDORCANQUI,01,NIEVA,522328,BAJO CACHIACO,rural,004,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,U,HGE,1.masculino,2.contratado,2.no,2.no,2.no,1.sí,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,21,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,21,21,12,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,21,0,12,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,9.5763311,3.2853866
190,01,AMAZONAS,01,AMAZONAS,04,CONDORCANQUI,01,NIEVA,543243,SANTA MARIA DE NIEVA,urbana,018,0,0,nivel secundaria seleccionado,1.completa,2,segundo,3,,,,0,1,B,COMUNICACION,2.femenino,2.contratado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,30,1.sí,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,,1.sí,30,0,22,8,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,30,0,16,8,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.sí,30,0,19,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.completa,.88257134,.43952405
190,01,AMAZONAS,01,AMAZONAS,04,CONDORCANQUI,01,NIEVA,543243,SANTA MARIA DE NIEVA,urbana,018,0,0,nivel secundaria seleccionado,1.completa,4,segundo,5,,,,0,1,D,MATEMATICA,1.masculino,2.contratado,1.sí,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,1.sí,26,1.sí,2.no,2.no,2.no,1.sí,2.no,1.sí,2.no,,1.sí,26,0,9,5,1.sí,2.poca frecuencia?,2.Útil?,3.difícil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,3.difícil,1.sí,26,0,9,5,1.sí,2.poca frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,.88257134,.43952405
197,01,AMAZONAS,01,AMAZONAS,04,CONDORCANQUI,01,NIEVA,622769,PARCELACION MONTERRICO,rural,004,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,2A,COMUNICACION,1.masculino,2.contratado,2.no,1.sí,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,21,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,2.no,,,,,,,,,2.no,,,,,2.no,,,,,,,,,2.no,,,,,,,,,1.completa,1.5390533,1.056017
197,01,AMAZONAS,01,AMAZONAS,04,CONDORCANQUI,01,NIEVA,622769,PARCELACION MONTERRICO,rural,004,0,0,nivel secundaria seleccionado,1.completa,2,segundo,3,,,,0,1,2B,COMUNICACION,1.masculino,2.contratado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,20,1.sí,1.sí,1.sí,1.sí,2.no,1.sí,1.sí,2.no,,1.sí,20,0,12,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,20,0,12,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.sí,20,0,12,3,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,1.completa,1.5390533,1.056017
206,01,AMAZONAS,01,AMAZONAS,04,CONDORCANQUI,02,EL CENEPA,119754,HUAMPAMI,urbana,003,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,A,HGE,1.masculino,2.contratado,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,27,1.sí,1.sí,1.sí,2.no,2.no,1.sí,1.sí,2.no,,2.no,,,,,,,,,2.no,,,,,1.sí,27,0,12,3,1.sí,2.poca frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,2.6439621,.87780243
206,01,AMAZONAS,01,AMAZONAS,04,CONDORCANQUI,02,EL CENEPA,119754,HUAMPAMI,urbana,003,0,0,nivel secundaria seleccionado,1.completa,3,segundo,3,,,,0,1,C,COMUNICACION,2.femenino,2.contratado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,26,1.sí,1.sí,2.no,2.no,2.no,1.sí,1.sí,2.no,,1.sí,10,0,12,3,1.sí,2.poca frecuencia?,2.Útil?,3.difícil?,2.no,,,,,1.sí,26,0,12,3,1.sí,2.poca frecuencia?,3.difícil,2.Útil?,2.no,,,,,,,,,1.completa,2.6439621,.87780243
208,01,AMAZONAS,01,AMAZONAS,04,CONDORCANQUI,02,EL CENEPA,127997,TUUTIN TUTINO,rural,003,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,A,MATEMATICA,1.masculino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,23,1.sí,1.sí,1.sí,1.sí,2.no,1.sí,1.sí,2.no,,2.no,,,,,,,,,2.no,,,,,1.sí,23,0,26,7,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,2.3085799,1.056017
208,01,AMAZONAS,01,AMAZONAS,04,CONDORCANQUI,02,EL CENEPA,127997,TUUTIN TUTINO,rural,003,0,0,nivel secundaria seleccionado,1.completa,2,segundo,2,,,,0,1,B,MATEMATICA,1.masculino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,20,1.sí,1.sí,1.sí,1.sí,2.no,1.sí,1.sí,2.no,,2.no,,,,,,,,,2.no,,,,,1.sí,20,0,26,7,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,2.3085799,1.056017
218,01,AMAZONAS,01,AMAZONAS,04,CONDORCANQUI,02,EL CENEPA,535510,WAWAIM,rural,003,0,0,nivel secundaria seleccionado,1.completa,1,segundo,3,,,,0,1,A,MATEMATICA,2.femenino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,18,1.sí,1.sí,1.sí,2.no,2.no,1.sí,1.sí,2.no,,1.sí,18,0,20,3,1.sí,1.mucha frecuencia?,2.Útil?,3.difícil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,18,0,19,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,3.0781066,2.1120341
222,01,AMAZONAS,01,AMAZONAS,04,CONDORCANQUI,02,EL CENEPA,614040,KUSU KUBAIM,urbana,003,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,A,HGE,1.masculino,2.contratado,2.no,2.no,2.no,1.sí,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,30,1.sí,1.sí,1.sí,1.sí,2.no,1.sí,1.sí,2.no,,2.no,,,,,,,,,2.no,,,,,1.sí,30,0,12,3,1.sí,2.poca frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,3.1411173,1.564289
222,01,AMAZONAS,01,AMAZONAS,04,CONDORCANQUI,02,EL CENEPA,614040,KUSU KUBAIM,urbana,003,0,0,nivel secundaria seleccionado,1.completa,3,segundo,2,,,,0,1,C,HGE,1.masculino,2.contratado,2.no,2.no,2.no,1.sí,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,26,1.sí,1.sí,1.sí,1.sí,2.no,1.sí,1.sí,2.no,,2.no,,,,,,,,,2.no,,,,,1.sí,26,0,12,3,1.sí,2.poca frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,3.1411173,1.564289
225,01,AMAZONAS,01,AMAZONAS,04,CONDORCANQUI,03,RIO SANTIAGO,110444,BELEN,rural,002,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,A,HGE,2.femenino,2.contratado,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,19,1.sí,1.sí,2.no,1.sí,2.no,2.no,1.sí,2.no,,2.no,,,,,,,,,2.no,,,,,1.sí,19,0,12,3,1.sí,1.mucha frecuencia?,3.difícil,1.muy útil?,,,,,,,,,,1.completa,1.9011835,.86966109
225,01,AMAZONAS,01,AMAZONAS,04,CONDORCANQUI,03,RIO SANTIAGO,110444,BELEN,rural,002,0,0,nivel secundaria seleccionado,1.completa,2,segundo,2,,,,0,1,B,HGE,2.femenino,2.contratado,2.no,2.no,1.sí,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,24,1.sí,1.sí,2.no,1.sí,2.no,2.no,1.sí,2.no,,2.no,,,,,,,,,2.no,,,,,1.sí,21,0,12,3,1.sí,1.mucha frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,1.9011835,.86966109
230,01,AMAZONAS,01,AMAZONAS,04,CONDORCANQUI,03,RIO SANTIAGO,112894,YUTUPIS,urbana,002,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,A,MATEMATICA,2.femenino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,24,1.sí,1.sí,2.no,2.no,2.no,1.sí,1.sí,2.no,,1.sí,25,0,15,3,1.sí,2.poca frecuencia?,2.Útil?,3.difícil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,25,0,15,3,1.sí,2.poca frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,2.296942,1.5251818
230,01,AMAZONAS,01,AMAZONAS,04,CONDORCANQUI,03,RIO SANTIAGO,112894,YUTUPIS,urbana,002,0,0,nivel secundaria seleccionado,1.completa,3,segundo,3,,,,0,1,C,MATEMATICA,1.masculino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,20,1.sí,1.sí,1.sí,2.no,2.no,1.sí,1.sí,2.no,,1.sí,20,0,15,3,1.sí,1.mucha frecuencia?,2.Útil?,3.difícil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,20,0,15,3,1.sí,1.mucha frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,2.296942,1.5251818
236,01,AMAZONAS,01,AMAZONAS,04,CONDORCANQUI,03,RIO SANTIAGO,119104,SOLEDAD,rural,001,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,2A,COMUNICACION,1.masculino,2.contratado,2.no,1.sí,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,27,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,2.no,,,,,,,,,2.no,,,,,2.no,,,,,,,,,2.no,,,,,,,,,1.completa,2.350554,1.0752174
